DATE,TIME,SITE,DATA ID,GPS Latitude (°),GPS Longitude (°),Barometer (mmHg),Cond (µS/cm),Sp Cond (µS/cm),Sal (psu),nLFCond (µS/cm),TDS (mg/L),Temp (°F),Sigma-T (s t),Sigma (s),Chlorophyll (RFU),Chlorophyll (µg/L),PC (RFU),PC (ug/L),ODO (% Sat),ODO (mg/L),pH,pH (mV),Pressure (psi a),Depth (m),Vertical Position (m)
5/21/2020,1:13:24 PM,Pond A,,89.99999 °,179.99998 °,734.9,274.3,329.1,0.16,333.7,214,61.3,-1,-1,3.12,11.22,0.45,0.49,166.3,16.3,8.5,-127.5,0.168,0.118,0.688
5/21/2020,1:13:24 PM,Pond A,,89.99999 °,179.99998 °,734.9,274.8,329.7,0.16,334.3,214,61.3,-1,-1,3.12,11.22,0.45,0.49,166.1,16.29,8.49,-127.3,0.173,0.122,0.701
5/21/2020,1:13:24 PM,Pond A,,89.99999 °,179.99998 °,734.9,275.3,330.3,0.16,334.9,215,61.3,-1,-1,3.17,11.39,0.44,0.49,165,16.18,8.48,-126.6,0.179,0.126,0.707
5/21/2020,1:13:24 PM,Pond A,,89.99999 °,179.99998 °,734.9,275.8,331,0.16,335.6,215,61.3,-1,-1,3.21,11.56,0.44,0.49,164.6,16.14,8.48,-126.6,0.189,0.133,0.723
5/21/2020,1:13:25 PM,Pond A,,89.99999 °,179.99998 °,734.9,276,331.3,0.16,335.9,215,61.3,-1,-1,4.55,16.39,0.44,0.49,164.4,16.12,8.34,-118.4,0.195,0.137,0.733
5/21/2020,1:13:25 PM,Pond A,,89.99999 °,179.99998 °,734.9,276.6,332,0.16,336.6,216,61.3,-1,-1,3.75,13.49,0.44,0.49,163.9,16.07,8.32,-117.8,0.2,0.141,0.74
5/21/2020,1:13:25 PM,Pond A,,89.99999 °,179.99998 °,734.9,277.2,332.8,0.16,337.4,216,61.3,-1,-1,2.84,10.21,0.43,0.48,163.3,16.01,8.31,-116.9,0.217,0.153,0.777
5/21/2020,1:13:25 PM,Pond A,,89.99999 °,179.99998 °,734.9,278,333.7,0.16,338.4,217,61.3,-1,-1,3.16,11.36,0.42,0.48,162.7,15.96,8.3,-116.6,0.217,0.153,0.777
5/21/2020,1:13:26 PM,Pond A,,89.99999 °,179.99998 °,734.9,278.8,334.8,0.16,339.4,218,61.2,-1,-1,3.13,11.27,0.41,0.47,162.2,15.91,8.3,-116.6,0.223,0.157,0.791
5/21/2020,1:13:26 PM,Pond A,,89.99999 °,179.99998 °,734.9,279.6,335.8,0.16,340.5,218,61.2,-1,-1,3.92,14.13,0.41,0.47,161.2,15.82,8.27,-114.6,0.229,0.161,0.806
5/21/2020,1:13:26 PM,Pond A,,89.99999 °,179.99998 °,734.9,280.5,337,0.16,341.7,219,61.2,-1,-1,2.35,8.43,0.4,0.46,160.1,15.71,8.23,-112.4,0.241,0.17,0.839
5/21/2020,1:13:26 PM,Pond A,,89.99999 °,179.99998 °,734.9,321.8,386.6,0.19,392,251,61.2,-0.9,-0.9,2.82,10.14,0.39,0.46,159.7,15.67,8.22,-111.8,1.288,0.906,0.858
5/21/2020,1:13:27 PM,Pond A,,89.99999 °,179.99998 °,734.9,324.5,389.9,0.19,395.4,253,61.2,-0.9,-0.9,2.63,9.45,0.38,0.45,159.7,15.67,8.22,-111.8,1.292,0.909,0.872
5/21/2020,1:13:27 PM,Pond A,,89.99999 °,179.99998 °,734.9,325.7,391.3,0.19,396.8,254,61.2,-0.9,-0.9,6.88,24.81,0.37,0.45,159.6,15.66,8.18,-109.7,1.329,0.935,0.9
5/21/2020,1:13:27 PM,Pond A,,89.99999 °,179.99998 °,734.9,327.2,393.3,0.19,398.7,256,61.2,-0.9,-0.9,2.73,9.81,0.37,0.45,159.2,15.63,8.15,-107.9,1.36,0.957,0.916
5/21/2020,1:13:27 PM,Pond A,,89.99999 °,179.99998 °,734.9,327.7,393.9,0.19,399.4,256,61.2,-0.9,-0.9,2.41,8.68,0.36,0.44,158.7,15.58,8.14,-107.4,1.36,0.957,0.927
5/21/2020,1:13:28 PM,Pond A,,89.99999 °,179.99998 °,734.9,328.1,394.4,0.19,399.9,256,61.1,-0.9,-0.9,2.49,8.95,0.35,0.44,158.2,15.53,8.14,-107.4,1.377,0.969,0.939
5/21/2020,1:13:28 PM,Pond A,,89.99999 °,179.99998 °,734.9,328.2,394.7,0.19,400.2,257,61.1,-0.9,-0.9,2.49,8.95,0.34,0.43,157.6,15.48,8.13,-106.9,1.4,0.985,0.958
5/21/2020,1:13:28 PM,Pond A,,89.99999 °,179.99998 °,734.9,328.9,395.6,0.19,401.2,257,61.1,-0.9,-0.9,2.69,9.66,0.34,0.43,157,15.42,8.13,-106.8,1.391,0.979,0.964
5/21/2020,1:13:28 PM,Pond A,,89.99999 °,179.99998 °,734.9,331,398.2,0.19,403.8,259,61.1,-0.9,-0.9,2.37,8.51,0.33,0.42,156.5,15.37,8.13,-106.6,1.417,0.997,0.973
5/21/2020,1:13:29 PM,Pond A,,89.99999 °,179.99998 °,734.9,334.5,402.5,0.19,408.1,262,61.1,-0.9,-0.9,2.6,9.35,0.33,0.42,155.9,15.31,8.12,-106.4,1.458,1.026,0.996
5/21/2020,1:13:29 PM,Pond A,,89.99999 °,179.99998 °,734.9,336.1,404.4,0.2,410,263,61.1,-0.9,-0.9,2.22,7.96,0.32,0.42,150.5,14.78,8.12,-106.1,1.484,1.044,1.009
5/21/2020,1:13:29 PM,Pond A,,89.99999 °,179.99998 °,734.9,338.6,407.4,0.2,413.2,265,61.1,-0.9,-0.9,2.08,7.48,0.31,0.42,149.1,14.65,8.1,-105.1,1.507,1.061,1.023
5/21/2020,1:13:29 PM,Pond A,,89.99999 °,179.99998 °,734.9,339.1,408.1,0.2,413.9,265,61,-0.9,-0.9,2.17,7.81,0.31,0.41,148.1,14.56,7.97,-97.7,1.533,1.079,1.053
5/21/2020,1:13:30 PM,Pond A,,89.99999 °,179.99998 °,734.9,339.1,408.2,0.2,414,265,61,-0.9,-0.9,2.67,9.6,0.29,0.4,146.7,14.42,7.95,-96.6,1.533,1.079,1.067
5/21/2020,1:13:30 PM,Pond A,,89.99999 °,179.99998 °,734.9,339.4,408.7,0.2,414.4,266,61,-0.9,-0.9,1.98,7.13,0.28,0.4,145.3,14.28,7.93,-95.5,1.537,1.082,1.078
5/21/2020,1:13:30 PM,Pond A,,89.99999 °,179.99998 °,734.9,340.3,409.8,0.2,415.6,266,61,-0.9,-0.9,1.65,5.9,0.28,0.39,143.7,14.13,7.9,-93.8,1.561,1.099,1.124
5/21/2020,1:13:30 PM,Pond A,,89.99999 °,179.99998 °,734.9,341.4,411.3,0.2,417.1,267,61,-0.9,-0.9,1.44,5.16,0.26,0.39,141.8,13.95,7.89,-93.3,1.561,1.099,1.124
5/21/2020,1:13:31 PM,Pond A,,89.99999 °,179.99998 °,734.9,342.5,412.7,0.2,418.5,268,61,-0.9,-0.9,1.7,6.1,0.25,0.38,140.2,13.79,7.89,-93.3,1.573,1.107,1.137
5/21/2020,1:13:31 PM,Pond A,,89.99999 °,179.99998 °,734.9,343,413.4,0.2,419.2,269,60.9,-0.9,-0.9,1.6,5.75,0.25,0.38,139.2,13.69,7.86,-91.9,1.597,1.124,1.171
5/21/2020,1:13:31 PM,Pond A,,89.99999 °,179.99998 °,734.9,344,414.7,0.2,420.5,270,60.9,-0.9,-0.9,3.56,12.82,0.24,0.38,137.3,13.51,7.86,-91.7,1.611,1.134,1.188
5/21/2020,1:13:31 PM,Pond A,,89.99999 °,179.99998 °,734.9,344.8,415.7,0.2,421.6,270,60.9,-0.9,-0.9,3.56,12.82,0.24,0.37,135.9,13.38,7.86,-91.5,1.625,1.144,1.201
5/21/2020,1:13:32 PM,Pond A,,89.99999 °,179.99998 °,734.9,345.4,416.6,0.2,422.4,271,60.9,-0.9,-0.9,3.56,12.82,0.23,0.37,133.6,13.15,7.85,-91.2,1.639,1.153,1.213
5/21/2020,1:13:32 PM,Pond A,,89.99999 °,179.99998 °,734.9,345.9,417.3,0.2,423.2,271,60.9,-0.9,-0.9,2.72,9.77,0.22,0.36,133.2,13.12,7.84,-90.6,1.664,1.171,1.238
5/21/2020,1:13:32 PM,Pond A,,89.99999 °,179.99998 °,734.9,346.3,417.9,0.2,423.8,272,60.9,-0.9,-0.9,7.6,27.39,0.22,0.36,132.9,13.09,7.82,-89.7,1.675,1.179,1.253
5/21/2020,1:13:32 PM,Pond A,,89.99999 °,179.99998 °,734.9,346.8,418.6,0.2,424.5,272,60.8,-0.9,-0.9,9.2,33.18,0.23,0.37,132.1,13.01,7.81,-88.8,1.687,1.187,1.27
5/21/2020,1:13:33 PM,Pond A,,89.99999 °,179.99998 °,734.9,347.3,419.3,0.2,425.2,273,60.8,-0.9,-0.9,7.81,28.16,0.23,0.37,126.6,12.47,7.81,-88.8,1.711,1.204,1.305
5/21/2020,1:13:33 PM,Pond A,,89.99999 °,179.99998 °,734.9,347.5,419.6,0.2,425.6,273,60.8,-0.9,-0.9,6.81,24.54,0.24,0.37,125.7,12.39,7.8,-88.6,1.723,1.213,1.32
5/21/2020,1:13:33 PM,Pond A,,89.99999 °,179.99998 °,734.9,347.8,420.2,0.2,426.2,273,60.7,-0.9,-0.9,5.75,20.72,0.24,0.37,123,12.12,7.8,-88.4,1.735,1.221,1.331
5/21/2020,1:13:33 PM,Pond A,,89.99999 °,179.99998 °,734.9,348.2,420.8,0.2,426.8,274,60.7,-0.9,-0.9,6.45,23.24,0.24,0.37,120.3,11.87,7.8,-88,1.757,1.237,1.355
5/21/2020,1:13:34 PM,Pond A,,89.99999 °,179.99998 °,734.9,348.5,421.4,0.2,427.4,274,60.7,-0.9,-0.9,4.71,16.97,0.24,0.37,118.1,11.65,7.79,-87.7,1.768,1.244,1.369
5/21/2020,1:13:34 PM,Pond A,,89.99999 °,179.99998 °,734.9,348.9,422,0.2,428,274,60.7,-0.9,-0.9,5.37,19.36,0.24,0.37,115.9,11.44,7.77,-86.9,1.778,1.251,1.379
5/21/2020,1:13:34 PM,Pond A,,89.99999 °,179.99998 °,734.9,349.2,422.6,0.2,428.6,275,60.6,-0.9,-0.9,3.97,14.29,0.24,0.37,114,11.25,7.77,-86.5,1.789,1.259,1.39
5/21/2020,1:13:34 PM,Pond A,,89.99999 °,179.99998 °,734.9,349.5,423.2,0.2,429.2,275,60.6,-0.9,-0.9,4.49,16.17,0.24,0.37,112.6,11.11,7.76,-86.2,1.808,1.272,1.414
5/21/2020,1:13:35 PM,Pond A,,89.99999 °,179.99998 °,734.9,349.9,423.9,0.2,430,276,60.5,-0.9,-0.9,4.27,15.37,0.23,0.37,111.6,11.02,7.76,-85.8,1.818,1.279,1.426
5/21/2020,1:13:35 PM,Pond A,,89.99999 °,179.99998 °,734.9,350.2,424.3,0.2,430.4,276,60.5,-0.9,-0.9,3.23,11.61,0.23,0.37,109.9,10.86,7.74,-85.1,1.827,1.286,1.443
5/21/2020,1:13:35 PM,Pond A,,89.99999 °,179.99998 °,734.9,350.9,425.4,0.21,431.5,276,60.5,-0.9,-0.9,3.23,11.61,0.22,0.36,108.3,10.71,7.74,-84.8,1.857,1.307,1.496
5/21/2020,1:13:35 PM,Pond A,,89.99999 °,179.99998 °,734.9,351.6,426.6,0.21,432.7,277,60.4,-0.9,-0.8,3.23,11.61,0.22,0.36,106.2,10.51,7.73,-84.4,1.857,1.307,1.496
5/21/2020,1:13:36 PM,Pond A,,89.99999 °,179.99998 °,734.9,352.5,427.9,0.21,434.1,278,60.4,-0.9,-0.8,3.23,11.61,0.22,0.36,103.8,10.27,7.6,-77.1,1.868,1.315,1.514
5/21/2020,1:13:36 PM,Pond A,,89.99999 °,179.99998 °,734.9,353.5,429.4,0.21,435.6,279,60.3,-0.8,-0.8,3.23,11.61,0.22,0.36,103.8,10.28,7.55,-74.3,1.89,1.33,1.547
5/21/2020,1:13:36 PM,Pond A,,89.99999 °,179.99998 °,734.9,354.5,430.8,0.21,437.1,280,60.3,-0.8,-0.8,3.67,13.2,0.23,0.37,103.1,10.22,7.52,-72.9,1.901,1.337,1.56
5/21/2020,1:13:36 PM,Pond A,,89.99999 °,179.99998 °,734.9,355.4,442.6,0.21,449.4,288,58.4,-0.7,-0.7,2.13,7.64,0.23,0.37,98.4,9.75,7.5,-71.5,1.911,1.345,1.57
5/21/2020,1:13:37 PM,Pond A,,89.99999 °,179.99998 °,734.9,356.3,443.7,0.21,450.6,288,58.4,-0.7,-0.7,2.68,9.65,0.24,0.38,97.4,9.66,7.45,-68.9,1.932,1.359,1.592
5/21/2020,1:13:37 PM,Pond A,,89.99999 °,179.99998 °,734.9,357,444.6,0.22,451.4,289,58.4,-0.7,-0.7,4.52,16.3,0.25,0.38,97.2,9.86,7.44,-67.8,1.942,1.366,1.603
5/21/2020,1:13:37 PM,Pond A,,89.99999 °,179.99998 °,734.9,357.4,444.9,0.22,451.8,289,58.5,-0.7,-0.7,3.24,11.67,0.26,0.39,95.6,9.7,7.42,-67,1.952,1.373,1.609
5/21/2020,1:13:37 PM,Pond A,,89.99999 °,179.99998 °,734.9,358,445.6,0.22,452.4,290,58.5,-0.7,-0.7,2.29,8.23,0.27,0.39,94,9.53,7.41,-66.3,1.961,1.38,1.615
5/21/2020,1:13:38 PM,Pond A,,89.99999 °,179.99998 °,734.8,358.5,446,0.22,452.9,290,58.5,-0.7,-0.7,3.42,12.29,0.29,0.4,92.5,9.38,7.39,-65.3,1.979,1.393,1.629
