pond_id,treatment,date,doy,week,period,ch4_flux,co2_flux,n2o_flux,ch4_lake,co2_lake,n2o_lake,GPP,R,NEP,flag,tn,tp,nox,srp,temp,do_sat,do,ph,chla,cond,sp_cond,phyco,salinity,bottom_temp,bottom_do_sat,bottom_do,bottom_ph,bottom_chla,bottom_cond,bottom_sp_cond,bottom_phyco,bottom_salinity,wind_speed,wind_U10,methanogenesis,DEA,sonde_zmix,sonde_strat,ch4_ebu_flux
B,pulsed,2020-07-30,212,10,PULSE2,NA,NA,NA,NA,NA,NA,7.816664019,-8.619831653,-0.803167633,NA,0.252485,42.45,0.202525,3.9,25.863143630487805,82.06585365853658,6.6692682926829265,16.24,5.383658536585366,372.3951219512195,366.34390243902436,-0.21121951219512194,0.17,25.54337232,73.11798245614034,5.974078947368421,16.245789473684212,69.36609649122808,374.7828947368421,370.91271929824563,0.3138157894736842,0.1781578947368421,1.0170833333333333,1.159324757515493,NA,NA,1.4,mixed,NA
B,pulsed,2020-07-31,213,10,PULSE2,2.20524062820097,42.7864981712259,-0.00171416167042289,3.90636370323494,88.8579610300964,0.00345070494321938,8.771564292,-11.62871744,-2.857153145,NA,0.28925,33.85,0.13374,3.9,25.3877314825,79.07708333333333,6.4816666666666665,16.25,4.70125,374.05833333333334,371.27916666666664,-0.22916666666666666,0.18,25.144444444999998,74.74000000000001,6.1525,16.26,31.977999999999998,373.75,372.63,0.020000000000000004,0.18,0.28270833333333334,0.3222457386211643,NA,NA,1.4,mixed,NA
B,pulsed,2020-08-01,214,10,PULSE2,NA,NA,NA,NA,NA,NA,5.032592149,-2.90899064,2.123601509,NA,NA,NA,NA,NA,25.256790123555554,63,5.174222222222222,16.253777777777778,5.5104444444444445,374.1311111111111,372.23555555555555,-0.09377777777777778,0.18,24.36816578355159,59.644642857142856,4.98202380952381,16.28125,42.402321428571426,378.05873015873016,382.6936507936508,1.1056349206349205,0.1825,0.052083333333333336,0.05936730630456232,NA,NA,1.0590971562459612,stratified,NA
B,pulsed,2020-08-02,215,11,PULSE2,NA,NA,NA,NA,NA,NA,1.354285696,-2.439529772,-1.085244076,NA,NA,NA,NA,NA,25.642857143265307,70.23877551020408,5.73,16.241632653061224,5.8244897959183675,377.78979591836736,373.2244897959184,-0.1126530612244898,0.18,24.289437982901163,60.711860465116274,5.078511627906977,16.285,17.223494186046512,390.51988372093024,395.93883720930233,1.5126511627906978,0.19,0.8179166666666666,0.9323041782068467,NA,NA,1.6,mixed,NA
B,pulsed,2020-08-03,216,11,PULSE2,3.16310706958541,34.9630350207962,-0.00209483751615957,5.33461670992248,72.5476163762815,0.00288562825684586,5.409287652,-7.63867312,-2.229385468,NA,0.71762,51.5,0.03,3.9,23.868253967714285,93.36857142857143,7.871428571428572,16.3,8.659142857142857,371.1257142857143,379.3142857142857,-0.07742857142857143,0.18,23.606746031785715,90.01928571428572,7.625714285714286,16.31,24.125214285714286,367.6014285714286,377.6407142857143,-0.0935,0.18,0.691875,0.7886352969498058,0.00167031729881469,2.0878691810049e-4,1.3,mixed,1.319781257
B,pulsed,2020-08-04,217,11,PULSE2,NA,NA,NA,NA,NA,NA,5.936229506,-7.133886018,-1.197656512,NA,NA,NA,NA,NA,22.08831908948718,94.3,8.222820512820514,16.35076923076923,7.755128205128205,358.42820512820515,379.5153846153846,-0.11051282051282052,0.18,21.88257575818182,91.1390909090909,7.978136363636363,16.36,10.038954545454544,357.84409090909094,380.4695454545455,-0.05740909090909091,0.18,0.14604166666666668,0.16646592687799275,NA,NA,1.3,mixed,NA
B,pulsed,2020-08-05,218,11,PULSE2,1.88318906202055,19.7445830117915,-0.00193626664036881,3.60147375323093,60.5354590938837,0.0032761084677329,4.15656309,-3.466471202,0.690091888,NA,0.34832,41.7,0.21084,3.9,21.7654321,90.87460317460318,7.975079365079365,16.36190476190476,7.7588888888888885,357.068253968254,380.63968253968255,-0.10968253968253969,0.18,21.66666667,87.94269230769231,7.733653846153846,16.37,5.676038461538461,355.9807692307692,380.3,-0.20207692307692307,0.18,0.3254166666666667,0.3709269297909054,NA,NA,1.3,mixed,NA
B,pulsed,2020-08-06,219,11,PULSE2,NA,NA,NA,NA,NA,NA,4.931203913,-7.405140123,-2.473936209,NA,NA,NA,NA,NA,21.861904760857144,87.92857142857143,7.701428571428571,16.36,6.040285714285714,360.33142857142855,383.29714285714283,-0.1482857142857143,0.18,21.72222222,85.60844155844157,7.516136363636363,16.37,7.996266233766233,358.7,382.525,-0.17103896103896105,0.18,0.65,0.7409039826809378,NA,NA,1.3,mixed,NA
B,pulsed,2020-08-07,220,11,PULSE2,3.15788175620439,21.9492840748105,-0.00163313368885839,5.43449023100586,53.3814694146318,0.00398725430764742,5.208612931,-2.505025377,2.703587555,NA,0.29574,52.15,0.12886,3.9,22.33641975277778,81.04444444444445,7.030555555555556,16.345,7.688888888888889,365.47222222222223,385.03055555555557,-0.13972222222222222,0.18,21.715277776249998,79.64166666666667,6.995,16.37,10.150416666666667,358.91666666666663,382.98333333333335,-0.10750000000000001,0.18,0.859375,0.9795605540252783,NA,NA,1.4,mixed,NA
B,pulsed,2020-08-08,221,11,PULSE2,NA,NA,NA,NA,NA,NA,4.308911632,-5.683904874,-1.374993242,NA,NA,NA,NA,NA,24.167848699148937,79.34042553191489,6.647446808510638,16.287872340425533,5.483404255319149,378.5404255319149,384.60851063829784,-0.05936170212765958,0.18,22.33034647547312,78.94516129032257,6.851268817204302,16.346666666666668,8.38763440860215,369.02892473118277,388.82978494623654,0.3986989247311828,0.18766666666666665,0.7541666666666667,0.8596385952900625,NA,NA,1.5,mixed,NA
B,pulsed,2020-08-08,221,11,PULSE2,NA,NA,NA,NA,NA,NA,4.308911632,-5.683904874,-1.374993242,NA,NA,NA,NA,NA,24.167848699148937,79.34042553191489,6.647446808510638,16.287872340425533,5.483404255319149,378.5404255319149,384.60851063829784,-0.05936170212765958,0.18,22.33034647547312,78.94516129032257,6.851268817204302,16.346666666666668,8.38763440860215,369.02892473118277,388.82978494623654,0.3986989247311828,0.18766666666666665,0.7541666666666667,0.8596385952900625,NA,NA,1.5,mixed,NA
B,pulsed,2020-08-09,222,12,PULSE2,1.24148337978985,4.33975035511137,-8.8773339863244e-4,2.17341375435088,23.3757688658771,0.00484119894003402,3.372475889,-5.633349848,-2.260873959,NA,0.884725,80.95,0.1162675,3.9,24.722222222857145,75.13571428571429,6.233214285714286,16.27,6.7821428571428575,381.2,383.1821428571429,-0.135,0.18,22.76818014070598,73.6532392026578,6.336519933554817,16.33267441860465,8.011860465116278,378.43538205980065,395.2197674418604,0.8085215946843853,0.19,0.5135416666666667,0.5853616401629845,7.6196528844383e-4,1.8725575627427e-4,1.3775327220467306,stratified,0
B,pulsed,2020-08-10,223,12,PULSE2,NA,NA,NA,NA,NA,NA,2.680301145,-6.142529693,-3.462228548,NA,NA,NA,NA,NA,25.262626263636363,88.93636363636364,7.30469696969697,16.2519696969697,7.1871212121212125,386.8333333333333,384.8454545454545,-0.15015151515151515,0.18,23.741582491969698,86.775,7.326363636363636,16.3,17.28606060606061,382.5727272727273,391.9787878787879,0.2709090909090909,0.19,0.8497916666666667,0.9686369696652389,NA,NA,0.8621765593127124,stratified,NA
B,pulsed,2020-08-11,224,12,PULSE2,2.01354865309135,15.5608926804226,-7.8137461919389e-4,3.84429508835606,49.2241388427732,0.00526306155687557,8.148978198,-5.437904825,2.711073373,NA,0.58458,53.95,0.23232,3.9,22.25828460122807,67.17543859649123,5.838070175438596,16.35,11.274912280701754,354.96491228070175,374.52982456140353,-0.05754385964912281,0.18,21.9548611075,65.69553571428571,5.740982142857143,16.36,7.880535714285714,354.63750000000005,376.4357142857143,-0.10062499999999999,0.18,0.2725,0.3106097465854701,NA,NA,1.3,mixed,NA
B,pulsed,2020-08-12,225,12,PULSE2,NA,NA,NA,NA,NA,NA,5.520577845,-7.73044373,-2.209865885,NA,NA,NA,NA,NA,22.9691358,86.31481481481481,7.401111111111111,16.33,7.305555555555555,362.1296296296296,376.7351851851852,-0.17185185185185187,0.18,22.606481483333333,83.61666666666667,7.218,16.34,7.0465,361.03166666666664,378.2966666666667,-0.16183333333333333,0.18,0.471875,0.5378677951193347,NA,NA,1.3,mixed,NA
B,pulsed,2020-08-13,226,12,PULSE2,1.32296101213893,26.0799795356236,-8.7467484556908e-4,2.3022647538903,59.0871963498306,0.00492332373519001,7.250501773,-7.924303583,-0.67380181,NA,0.469405,40.9,0.251805,3.9,24.437908495490195,87.33529411764705,7.283137254901961,16.28,7.034509803921568,378.4019607843137,382.46862745098036,-0.05392156862745098,0.18,23.052083334000002,81.83625,7.00225,16.321875,9.274375,369.4225,383.685,0.037500000000000006,0.18,0.6083333333333334,0.693410137637288,NA,NA,1.3,mixed,NA
B,pulsed,2020-08-14,227,12,PULSE2,NA,NA,NA,NA,NA,NA,5.811508663,-8.327975734,-2.516467071,NA,NA,NA,NA,NA,24.631720432580646,90.52741935483871,7.524193548387097,16.27274193548387,5.5532258064516125,379.06290322580645,381.7532258064516,-0.195,0.18,23.578703705833334,84.625,7.17,16.307499999999997,13.7,377.025,387.55833333333334,-0.025,0.18583333333333335,0.5345833333333333,0.6093460319100277,NA,NA,1.0221152980241712,stratified,NA
B,pulsed,2020-08-15,228,12,PULSE2,NA,NA,NA,NA,NA,NA,8.56173123,-12.25686273,-3.695131503,NA,NA,NA,NA,NA,24.678104575,91.98823529411764,7.6376470588235295,16.270588235294117,3.5158823529411762,382.97058823529414,385.32941176470587,-0.25176470588235295,0.18,24.142857142857142,88.85952380952381,7.449761904761905,16.29,11.058095238095238,379.99285714285713,386.34285714285716,-0.12261904761904763,0.18,0.64,0.7295054598704619,NA,NA,1.4,mixed,NA
B,pulsed,2020-08-16,229,13,PULSE2,5.05520153367295,30.229370136111,-0.00156674477234125,9.49994748809202,74.7926893944856,0.00363811256930797,3.771885714,-4.494741067,-0.722855353,NA,0.469455,36,0.12402,3.9,24.063829788297873,72.1063829787234,6.0587234042553195,16.29063829787234,6.222765957446809,379.11063829787236,386.0276595744681,-0.03,0.18,23.524853803157896,66.00328947368422,5.598914473684211,16.31,36.57190789473684,385.03782894736844,396.1644736842105,0.4936842105263158,0.19,0.03125,0.035620383782737394,8.5275604924182e-4,2.0156678491092e-4,1.6,mixed,0
B,pulsed,2020-08-17,230,13,PULSE2,NA,NA,NA,NA,NA,NA,7.144521014,-10.30611288,-3.161591869,NA,NA,NA,NA,NA,23.748971193333333,63.70740740740741,5.383518518518518,16.3,3.680740740740741,380.51666666666665,389.8833333333333,-0.23796296296296296,0.19,23.55555556,61.01166666666667,5.176,16.31,14.572,378.3316666666667,389.24,-0.18033333333333335,0.19,0.94375,1.0757355902386692,NA,NA,1.3,mixed,NA
B,pulsed,2020-08-18,231,13,PULSE2,2.95234597748732,65.9296342727453,-0.00186167765816176,5.49747211185747,136.33303617014,0.00330559466494476,6.614844575,-9.923665074,-3.308820499,NA,0.4367,31,0.2216,3.9,22.91319444234375,77.0875,6.6167187499999995,16.33,3.46984375,376.6203125,392.259375,-0.260625,0.19,22.72222222,72.57,6.2535,16.33,7.926500000000001,376.3,393.58500000000004,-0.14450000000000002,0.19,0.3145833333333333,0.3585785300795564,NA,NA,1.3,mixed,NA
B,pulsed,2020-08-19,232,13,PULSE2,NA,NA,NA,NA,NA,NA,8.677567528,-10.58703059,-1.909463062,NA,NA,NA,NA,NA,24.0625,85.96428571428571,7.218214285714286,16.290357142857143,17.30482142857143,391.5517857142857,398.67857142857144,0.10517857142857143,0.19,22.61752136692308,81.08076923076923,6.996538461538462,16.34,14.603846153846153,378.86538461538464,396.9653846153846,-0.19961538461538464,0.19,0.36770833333333336,0.41913318251021003,NA,NA,0.5749725544449718,stratified,NA
B,pulsed,2020-08-20,233,13,PULSE2,1.06382383497602,74.8383869110862,-0.00183455454475498,1.90665908808576,148.597656743426,0.00353664144772436,4.294462041,-3.495701637,0.798760404,NA,0.42865,32.4,0.137365,3.9,22.801851851333332,79.14333333333333,6.807333333333333,16.330333333333332,5.080666666666667,382.11,398.8416666666667,-0.20583333333333334,0.19,22.428104572352943,74.82990196078431,6.481299019607843,16.34,4.195343137254902,378.21176470588233,397.7720588235294,-0.20340686274509806,0.19,0.5452083333333333,0.6214569623961584,NA,NA,1.2,mixed,NA
B,pulsed,2020-08-21,234,13,PULSE2,NA,NA,NA,NA,NA,NA,5.781051408,-3.773993593,2.007057815,NA,NA,NA,NA,NA,23.172576831914892,73.70212765957447,6.292127659574468,16.319148936170212,3.2436170212765956,389.1489361702128,403.1936170212766,-0.2976595744680851,0.19,22.55555556,70.82,6.119625,16.34,3.3365,382.25875,400.9275,-0.24,0.19,0.46166666666666667,0.5262318030836405,NA,NA,1.3,mixed,NA
B,pulsed,2020-08-22,235,13,PULSE2,NA,NA,NA,NA,NA,NA,2.874581856,-6.671701026,-3.797119171,NA,NA,NA,NA,NA,23.672413793793105,75.41724137931034,6.381379310344827,16.302068965517243,5.125862068965517,391.6758620689655,401.86206896551727,0.1296551724137931,0.19,23.10449735619048,72.81071428571428,6.226071428571428,16.32,5.721785714285714,387.5035714285714,402.0571428571428,-0.12273809523809523,0.19,0.5447916666666667,0.6209820239457219,NA,NA,1.3,mixed,NA
B,pulsed,2020-08-23,236,14,PULSE2,1.34625951597037,48.9429806875734,-0.00130068199023885,2.58541855474155,113.198537243391,0.0040104449353894,7.960430626,-7.07941259,0.881018035,NA,0.504275,36.1,0.033242,3.9,23.2777777775,56.676785714285714,4.830178571428571,16.31642857142857,3.2657142857142856,389.4,402.6142857142857,-0.24267857142857144,0.19,22.83885640026316,52.57836257309942,4.518421052631579,16.33,21.667894736842104,390.546783625731,407.35233918128654,0.437280701754386,0.19447368421052633,0.020833333333333332,0.02374692252182493,6.6183855051533e-4,1.9656703031568e-4,1.5,mixed,1.764465622
B,pulsed,2020-08-24,237,14,PULSE2,NA,NA,NA,NA,NA,NA,6.7796628,-8.72117995,-1.94151715,NA,NA,NA,NA,NA,24.29774305453125,80.6265625,6.7428125,16.28328125,4.2035937500000005,398.503125,403.9703125,-0.26609375,0.19,23.490287490174826,75.36503496503497,6.395314685314686,16.31,8.146398601398602,395.03181818181815,406.7604895104895,-0.1465034965034965,0.19136363636363635,0.19895833333333335,0.22678311008342808,NA,NA,1.2,mixed,NA
B,pulsed,2020-08-25,238,14,PULSE2,0.820438764026663,55.4532918712409,-0.00171307343892019,1.41284764005602,114.961128355923,0.00341724279667341,7.393714358,-9.368472439,-1.974758081,NA,0.565085,27.85,0.090522,3.9,24.70604781936709,81.46329113924051,6.760759493670886,16.27,4.058481012658228,404.0139240506329,406.2632911392405,-0.25455696202531647,0.19,24.022222221666667,75.09,6.3101666666666665,16.29083333333333,9.055,402.28499999999997,409.92833333333334,-0.12966666666666665,0.2,0.5977083333333333,0.6812992071511572,NA,NA,1.2,mixed,NA
B,pulsed,2020-08-26,239,14,PULSE2,NA,NA,NA,NA,NA,NA,7.693258525,-10.2271434,-2.533884876,NA,NA,NA,NA,NA,24.753424657808218,78.5068493150685,6.509041095890411,16.27,2.5965753424657536,406.6684931506849,408.54246575342466,-0.2995890410958904,0.19479452054794522,24.39814814625,73.85833333333333,6.1625,16.28,10.89125,407.96666666666664,412.6541666666667,-0.14166666666666666,0.2,0.7127083333333333,0.8123822194716308,NA,NA,1.2,mixed,NA
B,pulsed,2020-08-27,240,14,PULSE2,3.46817812062299,73.4256103276899,-0.00203853862824787,5.78771950614804,141.654947291676,0.00288088773696794,6.465317308,-5.864539313,0.600777996,NA,0.60223,38.75,0.046729,3.9,25.113425927916666,80.225,6.607916666666667,16.26,3.7761458333333335,414.8364583333333,413.9302083333333,-0.22072916666666667,0.2,24.735449735833335,74.09166666666667,6.143928571428571,16.27,8.839166666666667,413.38214285714287,415.4869047619047,-0.07511904761904761,0.2,0.7135416666666666,0.8133320963725039,NA,NA,1.2,mixed,NA
B,pulsed,2020-08-28,241,14,PULSE2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.287148594216866,86.88915662650602,7.0036144578313255,16.223493975903615,8.777590361445784,426.26746987951805,416.02650602409636,0.042168674698795185,0.2,25.1980555554,76.30449999999999,6.2712,16.2564,7.7795000000000005,422.762,421.142,-0.07275000000000001,0.2,0.629375,0.7173945293843311,NA,NA,1.2,mixed,NA
C,pulsed,2020-05-24,145,1,BASE,NA,NA,NA,NA,NA,NA,2.109223141,-0.549224146,1.559998994,NA,NA,NA,NA,NA,18.77777778,146.2357142857143,13.617619047619048,9.27,1.6064285714285715,274.3,311.3642857142857,0.13047619047619047,0.15,17.798148148416665,150.94041666666666,14.322083333333333,9.117833333333333,0.98125,274.53166666666664,318.255,0.13333333333333336,0.15,0.5549999999999999,0.6326180159814161,NA,NA,1.4743409305627617,stratified,NA
C,pulsed,2020-05-25,146,1,BASE,0.779579308966082,-7.68343993578467,0.00171898114251501,1.51304706208486,0.970294610257718,0.0097168107225579,5.130300422,-5.859263333,-0.728962912,NA,0.474225,23.3,0.100478,3.9,21.40972222275,133.505,11.78875,8.916,2.09925,286.7025,307.795,-0.24025,0.15,18.149572651196582,160.27777777777777,15.107820512820513,8.678333333333335,2.0560683760683762,284.38931623931626,327.1589743589743,-0.16,0.1577777777777778,0.29354166666666665,0.3345941383325133,0.0021406997429059,5.8075005856504e-4,1.4524951552883205,stratified,NA
C,pulsed,2020-05-26,147,1,BASE,NA,NA,NA,NA,NA,NA,4.39693687,-1.72792844,2.669008431,NA,NA,NA,NA,NA,21.671296296458333,127.20208333333333,11.182083333333333,9.210833333333333,4.645625,271.5208333333333,289.93125,-0.14354166666666668,0.14,18.7055555555,166.58166666666665,15.492999999999999,8.837,4.651,282.88,321.20500000000004,-0.1505,0.15333333333333332,0.51375,0.5855991093882028,NA,NA,1.5495600591393837,stratified,NA
C,pulsed,2020-05-27,148,1,BASE,0.714401026493903,-7.83080039693875,0.00140179734933519,1.386277690584,0.724182504622284,0.0101340743192132,NA,NA,NA,NA,0.2591,43.55,0.152615,3.9,22.16666667,131.70625,11.473125,8.79,3.4095833333333334,271.0541666666667,286.6166666666667,-0.16833333333333333,0.14,19.279914531089744,177.3400641025641,16.31628205128205,8.978108974358975,1.6967307692307692,274.02467948717947,307.56698717948717,-0.15663461538461537,0.15,0.17729166666666668,0.20208631066073016,NA,NA,1.4421918919245245,stratified,NA
C,pulsed,2020-05-28,149,1,BASE,NA,NA,NA,NA,NA,NA,2.695338964,-1.418467676,1.276871288,NA,NA,NA,NA,NA,22.83333333,139.24375,11.97,8.7796875,3.3478125,266.53333333333336,277.93333333333334,-0.14395833333333333,0.13,19.31547619,176.98690476190478,16.288333333333334,8.610714285714286,1.8678571428571429,274.627380952381,308.0547619047619,-0.16702380952380952,0.15,1.0485416666666667,1.1951826105234487,NA,NA,1.4494551073464934,stratified,NA
C,pulsed,2020-05-29,150,1,BASE,1.12318751071463,-8.96259723895097,5.9405922782446e-4,1.88184450457417,0.572974176065309,0.00866909449592989,NA,NA,NA,NA,0.19649,16.7,0.134935,3.9,21.64814815,150.2,13.214833333333333,8.902000000000001,1.5816666666666668,257.505,275.12166666666667,-0.184,0.13,19.624074074,166.04333333333332,15.194666666666667,8.895,1.9133333333333333,263.66999999999996,293.89666666666665,-0.14866666666666667,0.14,0.954375,1.0878465207248,NA,NA,1.4820442828298994,stratified,NA
C,pulsed,2020-05-30,151,1,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.59640523014706,167.98970588235295,14.5125,8.951029411764706,1.375735294117647,259.73676470588236,272.2720588235294,-0.175,0.13,21.274050024285714,170.9616883116883,15.106363636363636,8.923636363636362,1.6938095238095237,261.4794372294372,281.3138528138528,-0.15012987012987014,0.13227272727272726,0.4510416666666667,0.5141208725975097,NA,NA,1.55,stratified,NA
C,pulsed,2020-05-31,152,2,BASE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.27777778,169.34366197183098,14.713239436619718,9.061408450704226,1.1591549295774648,254.32676056338028,268.156338028169,-0.286056338028169,0.13,21.254629629999997,165.65,14.640416666666667,8.449583333333333,1.4120833333333334,293.01250000000005,316.075,-0.25458333333333333,0.15125,0.6295833333333334,0.7176319986095494,NA,NA,1.55,stratified,NA
