Plot Title: 2020_Hort-Farm,,,,
#,"Date Time, GMT-05:00","Wind Speed, m/s (LGR S/N: 20849581, SEN S/N: 20843154)","Gust Speed, m/s (LGR S/N: 20849581, SEN S/N: 20843154)","PAR, µmol/m²/s (LGR S/N: 20849581, SEN S/N: 20856725)"
2813,7/21/2020 8:00,0.5,2.52,211.2
2814,7/21/2020 8:30,0,1.51,271.2
2815,7/21/2020 9:00,0,1.51,898.7
2816,7/21/2020 9:30,0,2.01,258.7
2817,7/21/2020 10:00,0,3.02,521.2
2818,7/21/2020 10:30,0,2.52,438.7
2819,7/21/2020 11:00,0,2.52,673.7
2820,7/21/2020 11:30,0,2.01,628.7
2821,7/21/2020 12:00,0,2.52,541.2
2822,7/21/2020 12:30,0,2.52,886.2
2823,7/21/2020 13:00,0.5,3.02,1086.2
2824,7/21/2020 13:30,1.01,3.52,1346.2
2825,7/21/2020 14:00,0.5,4.03,746.2
2826,7/21/2020 14:30,1.01,4.03,1443.7
2827,7/21/2020 15:00,1.01,3.52,1653.7
2828,7/21/2020 15:30,1.01,5.03,886.2
2829,7/21/2020 16:00,1.01,3.02,1748.7
2830,7/21/2020 16:30,0.5,3.52,1426.2
2831,7/21/2020 17:00,0.5,3.02,768.7
2832,7/21/2020 17:30,0,2.52,391.2
2833,7/21/2020 18:00,0,1.51,266.2
2834,7/21/2020 18:30,0,2.52,726.2
2835,7/21/2020 19:00,0.5,2.52,493.7
2836,7/21/2020 19:30,0,2.52,43.7
2837,7/21/2020 20:00,0.5,3.52,48.7
2838,7/21/2020 20:30,0,3.02,36.2
2839,7/21/2020 21:00,0,2.01,1.2
2840,7/21/2020 21:30,0,1.01,1.2
2841,7/21/2020 22:00,0,0.5,1.2
2842,7/21/2020 22:30,0,0,1.2
2843,7/21/2020 23:00,0,0,1.2
2844,7/21/2020 23:30,0,0,1.2
2845,7/22/2020 0:00,0,0,1.2
2846,7/22/2020 0:30,0,0,1.2
2847,7/22/2020 1:00,0,0,1.2
2848,7/22/2020 1:30,0,0,1.2
2849,7/22/2020 2:00,0,0,1.2
2850,7/22/2020 2:30,0,0,1.2
2851,7/22/2020 3:00,0,0,1.2
2852,7/22/2020 3:30,0,0,1.2
2853,7/22/2020 4:00,0,0,1.2
2854,7/22/2020 4:30,0,0,1.2
2855,7/22/2020 5:00,0,0,1.2
2856,7/22/2020 5:30,0,0,1.2
2857,7/22/2020 6:00,0,0,11.2
2858,7/22/2020 6:30,0,0,63.7
2859,7/22/2020 7:00,0,0,318.7
2860,7/22/2020 7:30,0,2.01,336.2
2861,7/22/2020 8:00,0,2.01,416.2
2862,7/22/2020 8:30,0,2.01,793.7
2863,7/22/2020 9:00,0,2.01,973.7
2864,7/22/2020 9:30,0.5,3.02,1138.7
2865,7/22/2020 10:00,0.5,2.52,1303.7
2866,7/22/2020 10:30,0.5,3.02,1471.2
2867,7/22/2020 11:00,0.5,4.03,1746.2
2868,7/22/2020 11:30,1.01,4.03,1921.2
2869,7/22/2020 12:00,0.5,3.52,686.2
2870,7/22/2020 12:30,0.5,4.03,1448.7
2871,7/22/2020 13:00,0.5,3.02,1981.2
2872,7/22/2020 13:30,0.5,3.52,1923.7
2873,7/22/2020 14:00,1.01,4.03,1961.2
2874,7/22/2020 14:30,0.5,3.02,2001.2
2875,7/22/2020 15:00,0.5,3.02,2013.7
2876,7/22/2020 15:30,0.5,3.02,1788.7
2877,7/22/2020 16:00,0.5,3.02,373.7
2878,7/22/2020 16:30,0.5,3.02,1401.2
2879,7/22/2020 17:00,0.5,2.52,1241.2
2880,7/22/2020 17:30,0.5,3.02,1066.2
2881,7/22/2020 18:00,0.5,2.52,906.2
2882,7/22/2020 18:30,0,2.01,688.7
2883,7/22/2020 19:00,0.5,2.01,481.2
2884,7/22/2020 19:30,0,2.01,203.7
2885,7/22/2020 20:00,0,1.01,91.2
2886,7/22/2020 20:30,0,0,26.2
2887,7/22/2020 21:00,0,0,1.2
2888,7/22/2020 21:30,0,0,1.2
2889,7/22/2020 22:00,0,0,1.2
2890,7/22/2020 22:30,0,0,1.2
2891,7/22/2020 23:00,0,0,1.2
2892,7/22/2020 23:30,0,0,1.2
2893,7/23/2020 0:00,0,0,1.2
2894,7/23/2020 0:30,0,0,1.2
2895,7/23/2020 1:00,0,0,1.2
2896,7/23/2020 1:30,0,0,1.2
2897,7/23/2020 2:00,0,0,1.2
2898,7/23/2020 2:30,0,0,1.2
2899,7/23/2020 3:00,0,0,1.2
2900,7/23/2020 3:30,0,0,1.2
2901,7/23/2020 4:00,0,0,1.2
2902,7/23/2020 4:30,0,0.5,1.2
2903,7/23/2020 5:00,0,0.5,1.2
2904,7/23/2020 5:30,0,1.01,1.2
2905,7/23/2020 6:00,0,0.5,8.7
2906,7/23/2020 6:30,0,1.51,51.2
2907,7/23/2020 7:00,0,1.51,213.7
2908,7/23/2020 7:30,0,3.02,376.2
2909,7/23/2020 8:00,0.5,2.52,576.2
2910,7/23/2020 8:30,0,2.52,756.2
2911,7/23/2020 9:00,0.5,3.02,943.7
2912,7/23/2020 9:30,0.5,3.02,1106.2
2913,7/23/2020 10:00,0.5,3.52,1283.7
2914,7/23/2020 10:30,1.01,3.52,1466.2
2915,7/23/2020 11:00,1.01,3.52,1668.7
2916,7/23/2020 11:30,0.5,2.52,1411.2
2917,7/23/2020 12:00,1.01,4.03,1353.7
2918,7/23/2020 12:30,0.5,3.02,1061.2
2919,7/23/2020 13:00,0.5,3.02,463.7
2920,7/23/2020 13:30,0,2.01,183.7
2921,7/23/2020 14:00,0,1.51,108.7
2922,7/23/2020 14:30,0,2.52,1136.2
2923,7/23/2020 15:00,1.01,4.03,1793.7
2924,7/23/2020 15:30,1.51,4.53,1598.7
2925,7/23/2020 16:00,0.5,3.52,1461.2
2926,7/23/2020 16:30,1.01,4.53,1318.7
2927,7/23/2020 17:00,1.01,4.53,1166.2
2928,7/23/2020 17:30,1.01,4.03,998.7
2929,7/23/2020 18:00,1.01,4.53,818.7
2930,7/23/2020 18:30,1.01,4.03,633.7
2931,7/23/2020 19:00,1.01,3.52,443.7
2932,7/23/2020 19:30,0.5,4.03,228.7
2933,7/23/2020 20:00,0.5,3.02,86.2
2934,7/23/2020 20:30,0.5,3.02,18.7
2935,7/23/2020 21:00,0.5,2.52,1.2
2936,7/23/2020 21:30,0.5,4.53,1.2
2937,7/23/2020 22:00,0.5,3.52,1.2
2938,7/23/2020 22:30,0.5,2.52,1.2
2939,7/23/2020 23:00,0,2.01,1.2
2940,7/23/2020 23:30,0.5,3.52,1.2
2941,7/24/2020 0:00,0.5,3.02,1.2
2942,7/24/2020 0:30,0.5,3.52,1.2
2943,7/24/2020 1:00,0,3.02,1.2
2944,7/24/2020 1:30,0,3.52,1.2
2945,7/24/2020 2:00,0.5,4.03,1.2
2946,7/24/2020 2:30,0,2.52,1.2
2947,7/24/2020 3:00,0,2.52,1.2
2948,7/24/2020 3:30,0,2.52,1.2
2949,7/24/2020 4:00,0,2.01,1.2
2950,7/24/2020 4:30,0,1.51,1.2
2951,7/24/2020 5:00,0,2.01,1.2
2952,7/24/2020 5:30,0,2.52,1.2
2953,7/24/2020 6:00,0,2.52,8.7
2954,7/24/2020 6:30,0,2.52,58.7
2955,7/24/2020 7:00,0,2.01,206.2
2956,7/24/2020 7:30,0,2.52,363.7
2957,7/24/2020 8:00,0.5,4.03,553.7
2958,7/24/2020 8:30,0.5,4.53,738.7
2959,7/24/2020 9:00,0.5,4.53,923.7
2960,7/24/2020 9:30,1.01,3.52,1101.2
2961,7/24/2020 10:00,1.01,5.54,1266.2
2962,7/24/2020 10:30,1.01,4.03,1406.2
2963,7/24/2020 11:00,1.01,4.53,1538.7
2964,7/24/2020 11:30,1.01,3.52,1631.2
2965,7/24/2020 12:00,1.01,3.52,1718.7
2966,7/24/2020 12:30,1.01,4.03,1766.2
2967,7/24/2020 13:00,1.01,4.03,1806.2
2968,7/24/2020 13:30,1.01,4.53,1796.2
2969,7/24/2020 14:00,1.01,3.52,1778.7
2970,7/24/2020 14:30,1.01,4.03,1758.7
2971,7/24/2020 15:00,1.51,5.54,1796.2
2972,7/24/2020 15:30,1.01,4.53,1656.2
2973,7/24/2020 16:00,1.01,4.53,1626.2
2974,7/24/2020 16:30,1.01,4.53,1523.7
2975,7/24/2020 17:00,1.01,4.03,1196.2
2976,7/24/2020 17:30,1.51,5.54,1006.2
2977,7/24/2020 18:00,1.01,5.03,838.7
2978,7/24/2020 18:30,1.01,5.54,638.7
2979,7/24/2020 19:00,1.01,4.03,438.7
2980,7/24/2020 19:30,0.5,5.03,268.7
2981,7/24/2020 20:00,0.5,4.03,76.2
2982,7/24/2020 20:30,0.5,3.02,21.2
2983,7/24/2020 21:00,0.5,3.52,1.2
2984,7/24/2020 21:30,0.5,3.02,1.2
2985,7/24/2020 22:00,0.5,3.02,1.2
2986,7/24/2020 22:30,0,2.52,1.2
2987,7/24/2020 23:00,0,2.52,1.2
2988,7/24/2020 23:30,0,2.01,1.2
2989,7/25/2020 0:00,0,3.52,1.2
2990,7/25/2020 0:30,0,2.52,1.2
2991,7/25/2020 1:00,0,2.01,1.2
2992,7/25/2020 1:30,0,2.52,1.2
2993,7/25/2020 2:00,0,2.01,1.2
2994,7/25/2020 2:30,0,2.52,1.2
2995,7/25/2020 3:00,0,2.01,1.2
2996,7/25/2020 3:30,0,2.01,1.2
2997,7/25/2020 4:00,0,3.02,1.2
2998,7/25/2020 4:30,0,2.52,1.2
2999,7/25/2020 5:00,0,2.52,1.2
3000,7/25/2020 5:30,0,2.01,1.2
3001,7/25/2020 6:00,0,2.52,1.2
3002,7/25/2020 6:30,0,2.52,46.2
3003,7/25/2020 7:00,0,2.52,133.7
3004,7/25/2020 7:30,0,2.52,226.2
3005,7/25/2020 8:00,0,2.52,233.7
3006,7/25/2020 8:30,0.5,2.52,351.2
3007,7/25/2020 9:00,0,2.52,551.2
3008,7/25/2020 9:30,0.5,3.02,668.7
3009,7/25/2020 10:00,0.5,3.52,851.2
3010,7/25/2020 10:30,0.5,4.03,921.2
3011,7/25/2020 11:00,1.01,3.52,1033.7
3012,7/25/2020 11:30,0.5,3.02,641.2
3013,7/25/2020 12:00,0.5,3.02,1918.7
3014,7/25/2020 12:30,1.01,5.54,1488.7
3015,7/25/2020 13:00,1.51,5.54,1911.2
3016,7/25/2020 13:30,1.01,4.53,783.7
3017,7/25/2020 14:00,1.01,4.53,511.2
3018,7/25/2020 14:30,1.01,4.53,1928.7
3019,7/25/2020 15:00,1.01,4.53,1946.2
3020,7/25/2020 15:30,1.51,4.53,1803.7
3021,7/25/2020 16:00,1.01,5.54,448.7
3022,7/25/2020 16:30,1.01,4.53,1518.7
3023,7/25/2020 17:00,1.51,5.03,1233.7
3024,7/25/2020 17:30,2.01,6.54,1091.2
3025,7/25/2020 18:00,1.51,6.04,848.7
3026,7/25/2020 18:30,1.01,5.03,603.7
3027,7/25/2020 19:00,0.5,4.03,443.7
3028,7/25/2020 19:30,1.01,3.52,268.7
3029,7/25/2020 20:00,0.5,3.52,76.2
3030,7/25/2020 20:30,1.01,5.54,23.7
3031,7/25/2020 21:00,0,3.02,1.2
3032,7/25/2020 21:30,0,2.52,1.2
3033,7/25/2020 22:00,0,3.02,1.2
3034,7/25/2020 22:30,0,1.51,1.2
3035,7/25/2020 23:00,0,2.01,1.2
3036,7/25/2020 23:30,0,1.01,1.2
3037,7/26/2020 0:00,0,1.51,1.2
3038,7/26/2020 0:30,0,2.01,1.2
3039,7/26/2020 1:00,0,1.01,1.2
3040,7/26/2020 1:30,0,3.02,1.2
3041,7/26/2020 2:00,0,2.52,1.2
3042,7/26/2020 2:30,0,3.02,1.2
3043,7/26/2020 3:00,0,1.51,1.2
3044,7/26/2020 3:30,0,2.01,1.2
3045,7/26/2020 4:00,0,3.02,1.2
3046,7/26/2020 4:30,0.5,3.52,1.2
3047,7/26/2020 5:00,0.5,3.52,1.2
3048,7/26/2020 5:30,0.5,3.52,1.2
3049,7/26/2020 6:00,0.5,4.53,3.7
3050,7/26/2020 6:30,0.5,3.02,68.7
3051,7/26/2020 7:00,0.5,4.03,241.2
3052,7/26/2020 7:30,1.01,4.03,478.7
3053,7/26/2020 8:00,1.51,5.54,271.2
3054,7/26/2020 8:30,0.5,5.54,146.2
3055,7/26/2020 9:00,0,2.52,113.7
3056,7/26/2020 9:30,0,2.52,361.2
3057,7/26/2020 10:00,0.5,3.02,423.7
3058,7/26/2020 10:30,0,2.52,561.2
3059,7/26/2020 11:00,0.5,4.03,83.7
3060,7/26/2020 11:30,0.5,3.52,43.7
3061,7/26/2020 12:00,0,2.52,81.2
3062,7/26/2020 12:30,0,2.01,398.7
3063,7/26/2020 13:00,0,2.01,398.7
3064,7/26/2020 13:30,0,2.52,653.7
3065,7/26/2020 14:00,0.5,3.02,381.2
3066,7/26/2020 14:30,0,3.52,268.7
3067,7/26/2020 15:00,0,3.02,238.7
3068,7/26/2020 15:30,0,2.52,431.2
3069,7/26/2020 16:00,0,2.52,643.7
3070,7/26/2020 16:30,0,3.52,618.7
3071,7/26/2020 17:00,0.5,3.52,448.7
3072,7/26/2020 17:30,0,2.52,356.2
3073,7/26/2020 18:00,0,3.52,326.2
3074,7/26/2020 18:30,0,2.52,423.7
3075,7/26/2020 19:00,0,2.52,271.2
3076,7/26/2020 19:30,0,2.01,98.7
3077,7/26/2020 20:00,0,2.01,43.7
3078,7/26/2020 20:30,0,0,13.7
3079,7/26/2020 21:00,0,0.5,1.2
3080,7/26/2020 21:30,0,0,1.2
3081,7/26/2020 22:00,0,0,1.2
3082,7/26/2020 22:30,0,0,1.2
3083,7/26/2020 23:00,0,0,1.2
3084,7/26/2020 23:30,0,0,1.2
3085,7/27/2020 0:00,0,1.01,1.2
3086,7/27/2020 0:30,0,1.01,1.2
3087,7/27/2020 1:00,0,0,1.2
3088,7/27/2020 1:30,0,1.01,1.2
3089,7/27/2020 2:00,0,2.01,1.2
3090,7/27/2020 2:30,0,3.02,1.2
3091,7/27/2020 3:00,0.5,3.52,1.2
3092,7/27/2020 3:30,0.5,4.53,1.2
3093,7/27/2020 4:00,0,2.52,1.2
3094,7/27/2020 4:30,0,0.5,1.2
3095,7/27/2020 5:00,0,1.51,1.2
3096,7/27/2020 5:30,0,1.51,1.2
3097,7/27/2020 6:00,0,1.51,1.2
3098,7/27/2020 6:30,0,1.01,36.2
3099,7/27/2020 7:00,0,3.02,91.2
3100,7/27/2020 7:30,0,1.51,236.2
3101,7/27/2020 8:00,0,0,346.2
3102,7/27/2020 8:30,0,1.01,806.2
3103,7/27/2020 9:00,0,1.51,958.7
3104,7/27/2020 9:30,0,2.52,903.7
3105,7/27/2020 10:00,0.5,2.52,1336.2
3106,7/27/2020 10:30,0,2.01,1418.7
3107,7/27/2020 11:00,0.5,3.52,1548.7
3108,7/27/2020 11:30,0.5,3.52,1706.2
3109,7/27/2020 12:00,0.5,3.02,1733.7
3110,7/27/2020 12:30,0.5,3.52,1801.2
3111,7/27/2020 13:00,0,2.52,1821.2
3112,7/27/2020 13:30,0.5,3.02,1826.2
3113,7/27/2020 14:00,1.01,3.52,1798.7
3114,7/27/2020 14:30,1.01,3.52,1761.2
3115,7/27/2020 15:00,0.5,3.02,1691.2
3116,7/27/2020 15:30,0.5,4.03,1593.7
3117,7/27/2020 16:00,0.5,3.02,1481.2
3118,7/27/2020 16:30,0.5,3.52,1348.7
3119,7/27/2020 17:00,0.5,4.03,1191.2
3120,7/27/2020 17:30,0.5,3.52,1018.7
3121,7/27/2020 18:00,0.5,3.02,843.7
3122,7/27/2020 18:30,0.5,3.52,653.7
3123,7/27/2020 19:00,0,2.52,468.7
3124,7/27/2020 19:30,0,1.01,286.2
3125,7/27/2020 20:00,0,0,63.7
3126,7/27/2020 20:30,0,0,18.7
3127,7/27/2020 21:00,0,0,1.2
3128,7/27/2020 21:30,0,0,1.2
3129,7/27/2020 22:00,0,0,1.2
3130,7/27/2020 22:30,0,0,1.2
3131,7/27/2020 23:00,0,0,1.2
3132,7/27/2020 23:30,0,0,1.2
3133,7/28/2020 0:00,0,0,1.2
3134,7/28/2020 0:30,0,0,1.2
3135,7/28/2020 1:00,0,0,1.2
3136,7/28/2020 1:30,0,0,1.2
3137,7/28/2020 2:00,0,0,1.2
3138,7/28/2020 2:30,0,0,1.2
3139,7/28/2020 3:00,0,0,1.2
3140,7/28/2020 3:30,0,0,1.2
3141,7/28/2020 4:00,0,0,1.2
3142,7/28/2020 4:30,0,0,1.2
3143,7/28/2020 5:00,0,0,1.2
3144,7/28/2020 5:30,0,0,1.2
3145,7/28/2020 6:00,0,0,3.7
3146,7/28/2020 6:30,0,0,43.7
3147,7/28/2020 7:00,0,0.5,196.2
3148,7/28/2020 7:30,0,0.5,358.7
3149,7/28/2020 8:00,0,1.51,538.7
3150,7/28/2020 8:30,0,2.01,758.7
3151,7/28/2020 9:00,0,2.01,938.7
3152,7/28/2020 9:30,0,2.52,1116.2
3153,7/28/2020 10:00,0.5,3.52,1271.2
3154,7/28/2020 10:30,1.01,4.53,1416.2
3155,7/28/2020 11:00,1.01,5.54,1546.2
3156,7/28/2020 11:30,1.51,5.03,1648.7
3157,7/28/2020 12:00,2.01,6.54,1726.2
3158,7/28/2020 12:30,2.01,6.54,1781.2
3159,7/28/2020 13:00,2.01,7.05,1813.7
3160,7/28/2020 13:30,2.01,6.54,1816.2
3161,7/28/2020 14:00,2.01,5.54,1791.2
3162,7/28/2020 14:30,1.51,4.53,1748.7
3163,7/28/2020 15:00,1.51,6.54,1678.7
3164,7/28/2020 15:30,1.51,6.04,1581.2
3165,7/28/2020 16:00,2.01,7.05,1463.7
3166,7/28/2020 16:30,1.51,5.54,1336.2
3167,7/28/2020 17:00,1.01,5.03,1188.7
3168,7/28/2020 17:30,1.01,5.54,773.7
3169,7/28/2020 18:00,1.01,4.03,458.7
3170,7/28/2020 18:30,0.5,4.03,276.2
3171,7/28/2020 19:00,0,3.02,168.7
3172,7/28/2020 19:30,0,2.01,78.7
3173,7/28/2020 20:00,0,0.5,33.7
3174,7/28/2020 20:30,0,1.51,3.7
3175,7/28/2020 21:00,0,2.01,1.2
3176,7/28/2020 21:30,0,2.01,1.2
3177,7/28/2020 22:00,0,2.01,1.2
3178,7/28/2020 22:30,0,2.01,1.2
3179,7/28/2020 23:00,0,2.01,1.2
3180,7/28/2020 23:30,0,2.52,1.2
3181,7/29/2020 0:00,0,2.52,1.2
3182,7/29/2020 0:30,0,2.52,1.2
3183,7/29/2020 1:00,0,1.51,1.2
3184,7/29/2020 1:30,0,1.01,1.2
3185,7/29/2020 2:00,0,0.5,1.2
3186,7/29/2020 2:30,0,0.5,1.2
3187,7/29/2020 3:00,0,0.5,1.2
3188,7/29/2020 3:30,0,1.01,1.2
3189,7/29/2020 4:00,0,0,1.2
3190,7/29/2020 4:30,0,0,1.2
3191,7/29/2020 5:00,0,0,1.2
3192,7/29/2020 5:30,0,0,1.2
3193,7/29/2020 6:00,0,0,3.7
3194,7/29/2020 6:30,0,0,36.2
3195,7/29/2020 7:00,0,0,186.2
3196,7/29/2020 7:30,0,0.5,368.7
3197,7/29/2020 8:00,0,1.01,553.7
3198,7/29/2020 8:30,0,2.01,728.7
3199,7/29/2020 9:00,0,1.51,978.7
3200,7/29/2020 9:30,0,1.51,1168.7
3201,7/29/2020 10:00,0,2.01,1296.2
3202,7/29/2020 10:30,0,2.01,1348.7
3203,7/29/2020 11:00,0,2.52,1573.7
3204,7/29/2020 11:30,0,1.51,1888.7
3205,7/29/2020 12:00,0,2.52,1866.2
3206,7/29/2020 12:30,0,3.02,501.2
3207,7/29/2020 13:00,0,1.51,1086.2
3208,7/29/2020 13:30,0,1.51,701.2
3209,7/29/2020 14:00,0,2.01,663.7
3210,7/29/2020 14:30,0,2.01,256.2
3211,7/29/2020 15:00,0.5,2.52,778.7
3212,7/29/2020 15:30,0,2.52,408.7
3213,7/29/2020 16:00,0,1.51,471.2
3214,7/29/2020 16:30,0.5,5.54,453.7
3215,7/29/2020 17:00,1.01,5.03,486.2
3216,7/29/2020 17:30,0.5,2.52,248.7
3217,7/29/2020 18:00,0,1.01,323.7
3218,7/29/2020 18:30,0,1.51,146.2
3219,7/29/2020 19:00,0,0,86.2
3220,7/29/2020 19:30,0,2.52,138.7
3221,7/29/2020 20:00,0,3.52,23.7
3222,7/29/2020 20:30,0,3.52,6.2
3223,7/29/2020 21:00,0,0.5,1.2
3224,7/29/2020 21:30,0,0.5,1.2
3225,7/29/2020 22:00,0,1.01,1.2
3226,7/29/2020 22:30,0,2.01,1.2
3227,7/29/2020 23:00,0,1.01,1.2
3228,7/29/2020 23:30,0,1.01,1.2
3229,7/30/2020 0:00,0,1.51,1.2
3230,7/30/2020 0:30,0,1.51,1.2
3231,7/30/2020 1:00,0,1.01,1.2
3232,7/30/2020 1:30,0,3.52,1.2
3233,7/30/2020 2:00,0,3.02,1.2
3234,7/30/2020 2:30,1.01,3.52,1.2
3235,7/30/2020 3:00,1.01,5.03,1.2
3236,7/30/2020 3:30,0.5,2.52,1.2
3237,7/30/2020 4:00,0,2.01,1.2
3238,7/30/2020 4:30,0,3.02,1.2
3239,7/30/2020 5:00,0,2.01,1.2
3240,7/30/2020 5:30,0,0,1.2
3241,7/30/2020 6:00,0,1.01,3.7
3242,7/30/2020 6:30,0,1.01,36.2
3243,7/30/2020 7:00,0,1.51,53.7
3244,7/30/2020 7:30,0,2.01,168.7
3245,7/30/2020 8:00,0.5,3.02,253.7
3246,7/30/2020 8:30,1.01,3.02,481.2
3247,7/30/2020 9:00,1.01,4.03,796.2
3248,7/30/2020 9:30,1.01,3.52,996.2
3249,7/30/2020 10:00,1.51,4.53,1098.7
3250,7/30/2020 10:30,1.51,6.54,1271.2
3251,7/30/2020 11:00,2.01,6.54,1366.2
3252,7/30/2020 11:30,2.01,6.04,1663.7
3253,7/30/2020 12:00,2.01,5.03,1763.7
3254,7/30/2020 12:30,2.52,7.05,1773.7
3255,7/30/2020 13:00,2.52,6.54,1853.7
3256,7/30/2020 13:30,2.52,7.05,1853.7
3257,7/30/2020 14:00,2.52,5.54,1893.7
3258,7/30/2020 14:30,2.52,6.04,2011.2
3259,7/30/2020 15:00,2.52,6.54,1686.2
3260,7/30/2020 15:30,2.01,6.54,1563.7
3261,7/30/2020 16:00,2.01,6.04,1041.2
3262,7/30/2020 16:30,2.01,4.53,573.7
3263,7/30/2020 17:00,1.51,5.03,646.2
3264,7/30/2020 17:30,1.51,4.53,1196.2
3265,7/30/2020 18:00,2.01,6.04,763.7
3266,7/30/2020 18:30,2.01,4.53,463.7
3267,7/30/2020 19:00,1.51,4.53,373.7
3268,7/30/2020 19:30,1.01,4.53,183.7
3269,7/30/2020 20:00,1.01,3.52,68.7
3270,7/30/2020 20:30,0,2.01,8.7
3271,7/30/2020 21:00,0.5,3.02,1.2
3272,7/30/2020 21:30,0.5,3.02,1.2
3273,7/30/2020 22:00,0,3.02,1.2
3274,7/30/2020 22:30,0,2.01,1.2
3275,7/30/2020 23:00,0.5,3.02,1.2
3276,7/30/2020 23:30,0.5,2.52,1.2
3277,7/31/2020 0:00,0,2.52,1.2
3278,7/31/2020 0:30,0,2.01,1.2
3279,7/31/2020 1:00,0,1.51,1.2
3280,7/31/2020 1:30,0,1.01,1.2
3281,7/31/2020 2:00,0,1.01,1.2
3282,7/31/2020 2:30,0,1.51,1.2
3283,7/31/2020 3:00,0,1.51,1.2
3284,7/31/2020 3:30,0,1.01,1.2
3285,7/31/2020 4:00,0,1.01,1.2
3286,7/31/2020 4:30,0,0,1.2
3287,7/31/2020 5:00,0,0,1.2
3288,7/31/2020 5:30,0,1.51,1.2
3289,7/31/2020 6:00,0,1.51,1.2
3290,7/31/2020 6:30,0,0.5,41.2
3291,7/31/2020 7:00,0,1.01,186.2
3292,7/31/2020 7:30,0,2.52,356.2
3293,7/31/2020 8:00,0.5,2.52,568.7
3294,7/31/2020 8:30,0.5,2.01,291.2
3295,7/31/2020 9:00,0,1.51,1078.7
3296,7/31/2020 9:30,0.5,2.01,1018.7
3297,7/31/2020 10:00,0.5,2.52,1481.2
3298,7/31/2020 10:30,0.5,2.52,1273.7
3299,7/31/2020 11:00,0.5,2.52,433.7
3300,7/31/2020 11:30,0,2.01,506.2
3301,7/31/2020 12:00,0.5,3.52,2086.2
3302,7/31/2020 12:30,1.01,3.52,738.7
3303,7/31/2020 13:00,1.51,4.03,1938.7
3304,7/31/2020 13:30,1.01,5.03,1853.7
3305,7/31/2020 14:00,1.51,4.53,1708.7
3306,7/31/2020 14:30,1.01,3.52,1828.7
3307,7/31/2020 15:00,1.01,3.52,941.2
3308,7/31/2020 15:30,1.01,4.03,1311.2
3309,7/31/2020 16:00,0.5,3.02,1608.7
3310,7/31/2020 16:30,0.5,3.02,1448.7
3311,7/31/2020 17:00,0.5,2.52,1298.7
3312,7/31/2020 17:30,0.5,2.52,781.2
3313,7/31/2020 18:00,0,2.01,788.7
3314,7/31/2020 18:30,0,2.52,251.2
3315,7/31/2020 19:00,0,2.01,408.7
3316,7/31/2020 19:30,0,1.01,291.2
3317,7/31/2020 20:00,0,1.51,86.2
3318,7/31/2020 20:30,0,0.5,16.2
3319,7/31/2020 21:00,0,0,1.2
3320,7/31/2020 21:30,0,0,1.2
3321,7/31/2020 22:00,0,0,1.2
3322,7/31/2020 22:30,0,0,1.2
3323,7/31/2020 23:00,0,0,1.2
3324,7/31/2020 23:30,0,0,1.2
3325,8/1/2020 0:00,0,0,1.2
3326,8/1/2020 0:30,0,0,1.2
3327,8/1/2020 1:00,0,0,1.2
3328,8/1/2020 1:30,0,0,1.2
3329,8/1/2020 2:00,0,0,1.2
3330,8/1/2020 2:30,0,0,1.2
3331,8/1/2020 3:00,0,0,1.2
3332,8/1/2020 3:30,0,0,1.2
3333,8/1/2020 4:00,0,0,1.2
3334,8/1/2020 4:30,0,0,1.2
3335,8/1/2020 5:00,0,0,1.2
3336,8/1/2020 5:30,0,0,1.2
3337,8/1/2020 6:00,0,0,1.2
3338,8/1/2020 6:30,0,0,36.2
3339,8/1/2020 7:00,0,0,188.7
3340,8/1/2020 7:30,0,1.51,358.7
3341,8/1/2020 8:00,0,1.01,536.2
3342,8/1/2020 8:30,0,2.01,748.7
3343,8/1/2020 9:00,0,1.01,926.2
3344,8/1/2020 9:30,0,2.01,1101.2
3345,8/1/2020 10:00,0,2.01,1268.7
3346,8/1/2020 10:30,0,2.52,1431.2
3347,8/1/2020 11:00,0,2.52,1563.7
3348,8/1/2020 11:30,0,2.52,1763.7
3349,8/1/2020 12:00,0.5,3.02,1823.7
3350,8/1/2020 12:30,0.5,3.52,746.2
3351,8/1/2020 13:00,0,2.52,2066.2
3352,8/1/2020 13:30,0.5,3.02,721.2
3353,8/1/2020 14:00,0,2.52,936.2
3354,8/1/2020 14:30,0,2.52,2123.7
3355,8/1/2020 15:00,0.5,2.52,921.2
3356,8/1/2020 15:30,0.5,3.02,836.2
3357,8/1/2020 16:00,0,3.02,613.7
3358,8/1/2020 16:30,0,2.52,776.2
3359,8/1/2020 17:00,0,2.52,903.7
3360,8/1/2020 17:30,0,1.51,1076.2
3361,8/1/2020 18:00,0,2.52,816.2
3362,8/1/2020 18:30,0,1.51,608.7
3363,8/1/2020 19:00,0,2.01,443.7
3364,8/1/2020 19:30,0,1.51,61.2
3365,8/1/2020 20:00,0,1.01,48.7
3366,8/1/2020 20:30,0,1.01,6.2
3367,8/1/2020 21:00,0,0.5,1.2
3368,8/1/2020 21:30,0,1.01,1.2
3369,8/1/2020 22:00,0,1.01,1.2
3370,8/1/2020 22:30,0,0,1.2
3371,8/1/2020 23:00,0,0,1.2
3372,8/1/2020 23:30,0,0.5,1.2
3373,8/2/2020 0:00,0,1.01,1.2
